# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# Kanal 3 (V)	# Kanal 4 (V)	
-0.0057	-0.76125	0.7375	-5.71875	0.140625
-0.0056	-0.7675	0.70625	-5.71875	0.140625
-0.0055	-0.76125	0.7375	-5.5625	0.15625
-0.0054	-0.76125	0.7375	-5.5625	0.15625
-0.0053	-0.755	0.70625	-5.5625	0.15625
-0.0052	-0.76125	0.70625	-5.5625	0.15625
-0.0051	-0.505	-0.5125	6.3125	0.140625
-0.005	-0.505	-0.54375	6.15625	0.140625
-0.0049	-0.505	-0.54375	6.3125	0.15625
-0.0048	-0.505	-0.5125	6.3125	0.140625
-0.0047	-0.49875	-0.54375	6.3125	0.125
-0.0046	-0.49875	-0.54375	6.3125	0.140625
-0.0045	-0.64875	0.6125	-5.5625	0.140625
-0.0044	-0.755	0.70625	-5.5625	0.140625
-0.0043	-0.74875	0.7375	-5.5625	0.140625
-0.0042	-0.7425	0.70625	-5.71875	0.15625
-0.0041	-0.7425	0.70625	-5.71875	0.140625
-0.004	-0.7425	0.7375	-5.5625	0.125
-0.0039	-0.73625	0.70625	-5.5625	0.140625
-0.0038	-0.48625	-0.54375	6.3125	0.140625
-0.0037	-0.48625	-0.5125	6.3125	0.140625
-0.0036	-0.48625	-0.5125	6.15625	0.140625
-0.0035	-0.47375	-0.48125	6.3125	0.140625
-0.0034	-0.47375	-0.48125	6.3125	0.140625
-0.0033	-0.47375	-0.5125	6.3125	0.15625
-0.0032	-0.71125	0.675	-5.71875	0.140625
-0.0031	-0.72375	0.70625	-5.5625	0.140625
-0.003	-0.72375	0.70625	-5.71875	0.15625
-0.0029	-0.72375	0.675	-5.5625	0.140625
-0.0028	-0.73	0.70625	-5.5625	0.140625
-0.0027	-0.7175	0.675	-5.5625	0.125
-0.0026	-0.72375	0.675	-5.5625	0.140625
-0.0025	-0.4675	-0.5125	6.15625	0.15625
-0.0024	-0.47375	-0.48125	6.3125	0.140625
-0.0023	-0.47375	-0.5125	6.3125	0.125
-0.0022	-0.4675	-0.48125	6.3125	0.140625
-0.0021	-0.48	-0.48125	6.15625	0.140625
-0.002	-0.47375	-0.5125	6.15625	0.125
-0.0019	-0.72375	0.70625	-5.40625	0.140625
-0.0018	-0.73	0.70625	-5.5625	0.140625
-0.0017	-0.73	0.70625	-5.71875	0.140625
-0.0016	-0.73	0.70625	-5.5625	0.140625
-0.0015	-0.73	0.70625	-5.5625	0.140625
-0.0014	-0.73625	0.70625	-5.5625	0.15625
-0.0013	-0.73625	0.70625	-5.40625	0.140625
-0.0012	-0.48	-0.5125	6.15625	0.15625
-0.0011	-0.48625	-0.5125	6.3125	0.125
-0.001	-0.4925	-0.5125	6.3125	0.125
-0.0009	-0.48625	-0.5125	6.46875	0.140625
-0.0008	-0.4925	-0.5125	6.15625	0.140625
-0.0007	-0.4925	-0.54375	6.15625	0.125
-0.0006	-0.7425	0.70625	-5.5625	0.140625
-0.0005	-0.74875	0.70625	-5.71875	0.140625
