# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# D0-D7	
0.402	5.0125	0.9875	44
0.404	4.95	0.9875	44
0.406	5.0125	0.925	44
0.408	5.0125	0.925	44
0.41	4.95	0.9875	44
0.412	4.95	0.9875	44
0.414	5.0125	0.925	44
0.416	4.95	0.9875	44
0.418	4.95	0.9875	44
0.42	4.95	0.9875	44
0.422	4.95	0.9875	44
0.424	4.95	0.9875	44
0.426	5.0125	0.9875	44
0.428	5.0125	0.9875	44
0.43	4.95	0.925	44
0.432	4.95	0.9875	44
0.434	4.95	1.05	44
0.436	5.0125	0.9875	44
0.438	4.95	0.9875	44
0.44	4.95	0.9875	44
0.442	5.0125	0.9875	44
0.444	4.95	0.9875	44
0.446	5.0125	0.9875	44
0.448	4.95	0.9875	44
0.45	5.0125	0.9875	44
0.452	4.95	0.9875	44
0.454	5.0125	0.9875	44
0.456	4.95	0.925	44
0.458	5.0125	0.9875	44
0.46	5.0125	1.05	44
0.462	5.0125	0.9875	44
0.464	4.95	0.925	44
0.466	5.0125	0.9875	44
0.468	5.0125	1.05	44
0.47	5.0125	0.9875	44
0.472	4.95	0.925	44
0.474	5.0125	0.925	44
0.476	4.95	0.9875	44
0.478	5.0125	0.925	44
0.48	4.95	0.925	44
0.482	5.0125	0.9875	44
0.484	4.95	0.9875	44
0.486	4.95	0.9875	44
0.488	5.0125	0.9875	44
0.49	5.0125	0.925	44
0.492	5.0125	0.9875	44
0.494	4.95	1.05	44
0.496	5.0125	0.9875	44
0.498	5.0125	0.9875	44
0.5	5.0125	0.9875	44
0.502	5.0125	0.925	44
0.504	4.95	0.9875	44
0.506	4.95	0.9875	44
0.508	4.95	0.925	44
0.51	5.0125	0.9875	44
0.512	5.0125	0.925	44
0.514	5.0125	0.9875	44
0.516	4.95	0.9875	44
0.518	5.0125	0.9875	44
0.52	4.95	0.9875	44
0.522	4.95	0.9875	44
0.524	5.0125	0.9875	44
0.526	4.95	1.05	44
0.528	5.0125	0.9875	44
0.53	5.0125	0.9875	44
0.532	4.95	0.9875	44
0.534	4.95	0.925	44
0.536	5.0125	0.9875	44
0.538	4.95	0.9875	44
0.54	5.0125	0.9875	44
0.542	5.0125	1.05	44
0.544	4.95	0.9875	44
0.546	4.95	1.05	44
0.548	5.0125	0.9875	44
0.55	4.95	0.9875	44
0.552	4.95	0.9875	44
0.554	4.95	0.9875	44
0.556	5.0125	0.925	44
0.558	4.95	0.9875	44
0.56	5.0125	0.9875	44
0.562	5.0125	0.9875	44
0.564	5.0125	0.9875	44
0.566	5.0125	0.9875	44
0.568	5.0125	0.9875	44
0.57	5.0125	0.9875	44
0.572	5.0125	0.9875	44
0.574	4.95	0.9875	44
0.576	4.95	0.9875	44
0.578	5.0125	0.9875	44
0.58	5.0125	0.9875	44
0.582	4.95	0.9875	44
0.584	5.0125	0.925	44
0.586	5.0125	0.925	44
0.588	5.0125	0.9875	44
0.59	5.0125	0.925	44
0.592	5.0125	0.9875	44
0.594	5.0125	0.9875	44
0.596	5.0125	0.925	44
0.598	5.0125	0.925	44
0.6	4.95	0.925	44
0.602	5.0125	0.925	44
0.604	4.95	1.05	44
0.606	4.95	0.925	44
0.608	4.95	0.9875	44
0.61	4.95	0.9875	44
0.612	5.0125	0.925	44
0.614	5.0125	0.9875	44
0.616	5.0125	0.9875	44
0.618	5.0125	0.9875	44
0.62	5.0125	0.925	44
0.622	5.0125	0.9875	44
0.624	5.0125	1.05	44
0.626	4.95	0.925	44
0.628	5.0125	0.9875	44
0.63	4.95	0.9875	44
0.632	5.0125	0.9875	44
0.634	5.0125	0.9875	44
0.636	4.95	0.9875	44
0.638	4.95	0.925	44
0.64	5.0125	0.9875	44
0.642	4.95	0.925	44
0.644	4.95	0.925	44
0.646	5.0125	0.9875	44
0.648	4.95	0.9875	44
0.65	4.95	0.925	44
0.652	4.95	0.9875	44
0.654	5.0125	0.9875	44
0.656	4.95	0.925	44
0.658	5.0125	0.9875	44
0.66	5.0125	0.925	44
0.662	5.0125	0.925	44
0.664	5.0125	0.9875	44
0.666	4.95	0.9875	44
0.668	4.95	0.9875	44
0.67	4.95	0.925	44
0.672	4.95	1.05	44
0.674	4.95	0.925	44
0.676	5.0125	0.9875	44
0.678	5.0125	0.9875	44
0.68	5.0125	0.9875	44
0.682	4.95	0.925	44
0.684	4.95	0.9875	44
0.686	4.95	0.925	44
0.688	5.0125	0.9875	44
0.69	4.95	0.9875	44
0.692	4.95	0.9875	44
0.694	4.95	0.9875	44
0.696	4.95	0.9875	44
0.698	5.0125	0.925	44
0.7	5.0125	0.925	44
0.702	5.0125	0.9875	44
0.704	4.95	0.9875	44
0.706	5.0125	0.9875	44
0.708	4.95	0.9875	44
0.71	4.95	0.9875	44
0.712	4.95	0.9875	44
0.714	4.95	0.9875	44
0.716	5.0125	0.9875	44
0.718	5.0125	0.9875	44
0.72	5.0125	0.925	44
0.722	4.95	0.9875	44
0.724	4.95	0.9875	44
0.726	5.0125	0.925	44
0.728	5.0125	0.925	44
0.73	5.0125	0.9875	44
0.732	5.0125	0.9875	44
0.734	4.95	0.9875	44
0.736	4.95	0.9875	44
0.738	4.95	0.9875	44
0.74	5.0125	0.9875	44
0.742	4.95	0.9875	44
0.744	5.0125	0.9875	44
