# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# Kanal 3 (V)	# Kanal 4 (V)	
-0.00143	-0.73875	0.74375	-5.5625	0.131
-0.00142	-0.7325	0.7125	-5.5625	0.131
-0.00141	-0.73875	0.68125	-5.5625	0.131
-0.0014	-0.73875	0.7125	-5.71875	0.131
-0.00139	-0.7325	0.7125	-5.71875	0.146625
-0.00138	-0.7325	0.74375	-5.71875	0.131
-0.00137	-0.7325	0.74375	-5.5625	0.146625
-0.00136	-0.7325	0.7125	-5.71875	0.146625
-0.00135	-0.7325	0.74375	-5.71875	0.146625
-0.00134	-0.7325	0.7125	-5.5625	0.146625
-0.00133	-0.73875	0.7125	-5.5625	0.146625
-0.00132	-0.7325	0.7125	-5.5625	0.146625
-0.00131	-0.7325	0.7125	-5.5625	0.131
-0.0013	-0.73875	0.7125	-5.40625	0.146625
-0.00129	-0.67	0.65	-1.34375	0.146625
-0.00128	-0.46375	-0.50625	6.3125	0.115375
-0.00127	-0.4825	-0.5375	6.3125	0.131
-0.00126	-0.4825	-0.5375	6.15625	0.146625
-0.00125	-0.48875	-0.475	6.3125	0.146625
-0.00124	-0.4825	-0.56875	6.3125	0.131
-0.00123	-0.48875	-0.5375	6.3125	0.146625
-0.00122	-0.495	-0.5375	6.3125	0.146625
-0.00121	-0.495	-0.5375	6.3125	0.131
-0.0012	-0.495	-0.5375	6.3125	0.131
-0.00119	-0.495	-0.5375	6.3125	0.146625
-0.00118	-0.48875	-0.5375	6.3125	0.131
-0.00117	-0.48875	-0.5375	6.3125	0.146625
-0.00116	-0.48875	-0.50625	6.3125	0.146625
-0.00115	-0.48875	-0.50625	6.3125	0.146625
-0.00114	-0.495	-0.5375	6.3125	0.131
-0.00113	-0.495	-0.50625	6.46875	0.146625
-0.00112	-0.48875	-0.50625	6.3125	0.131
-0.00111	-0.495	-0.50625	6.3125	0.131
-0.0011	-0.495	-0.5375	6.3125	0.131
-0.00109	-0.50125	-0.5375	6.3125	0.131
-0.00108	-0.495	-0.5375	6.3125	0.131
-0.00107	-0.48875	-0.50625	6.3125	0.146625
-0.00106	-0.495	-0.50625	6.3125	0.146625
-0.00105	-0.495	-0.5375	6.3125	0.131
-0.00104	-0.495	-0.56875	6.3125	0.131
-0.00103	-0.495	-0.50625	6.3125	0.131
-0.00102	-0.495	-0.5375	6.3125	0.146625
-0.00101	-0.495	-0.5375	6.3125	0.146625
-0.001	-0.495	-0.50625	6.3125	0.115375
-0.00099	-0.48875	-0.50625	6.3125	0.146625
-0.00098	-0.495	-0.50625	6.46875	0.131
-0.00097	-0.495	-0.5375	6.46875	0.146625
-0.00096	-0.495	-0.50625	6.3125	0.131
-0.00095	-0.48875	-0.5375	6.3125	0.131
-0.00094	-0.495	-0.5375	6.46875	0.146625
-0.00093	-0.495	-0.50625	6.3125	0.131
-0.00092	-0.50125	-0.5375	6.3125	0.115375
-0.00091	-0.495	-0.5375	6.3125	0.131
-0.0009	-0.495	-0.5375	6.3125	0.131
-0.00089	-0.495	-0.50625	6.46875	0.131
-0.00088	-0.495	-0.5375	6.3125	0.131
-0.00087	-0.495	-0.50625	6.15625	0.131
-0.00086	-0.495	-0.50625	6.3125	0.131
-0.00085	-0.50125	-0.50625	6.15625	0.131
-0.00084	-0.495	-0.50625	6.3125	0.131
-0.00083	-0.495	-0.50625	6.3125	0.131
-0.00082	-0.50125	-0.50625	6.15625	0.146625
-0.00081	-0.495	-0.475	6.3125	0.146625
-0.0008	-0.495	-0.50625	6.46875	0.131
-0.00079	-0.495	-0.5375	6.3125	0.131
-0.00078	-0.495	-0.56875	6.3125	0.146625
-0.00077	-0.50125	-0.50625	6.3125	0.131
-0.00076	-0.50125	-0.50625	6.15625	0.131
-0.00075	-0.495	-0.5375	6.3125	0.146625
-0.00074	-0.495	-0.50625	6.3125	0.131
-0.00073	-0.495	-0.5375	6.46875	0.115375
-0.00072	-0.495	-0.5375	6.15625	0.16225
-0.00071	-0.495	-0.50625	6.3125	0.146625
-0.0007	-0.495	-0.50625	6.3125	0.146625
-0.00069	-0.495	-0.5375	6.3125	0.146625
-0.00068	-0.50125	-0.50625	6.3125	0.131
-0.00067	-0.495	-0.50625	6.15625	0.131
-0.00066	-0.50125	-0.5375	6.46875	0.115375
-0.00065	-0.52	-0.5375	6.15625	0.146625
-0.00064	-0.6075	0.5875	-3.6875	0.131
-0.00063	-0.75125	0.7125	-5.5625	0.131
-0.00062	-0.73875	0.68125	-5.5625	0.131
-0.00061	-0.75125	0.68125	-5.71875	0.131
-0.0006	-0.745	0.68125	-5.5625	0.131
-0.00059	-0.73875	0.7125	-5.71875	0.131
-0.00058	-0.75125	0.68125	-5.5625	0.131
-0.00057	-0.745	0.68125	-5.5625	0.146625
-0.00056	-0.75125	0.7125	-5.71875	0.146625
-0.00055	-0.745	0.7125	-5.71875	0.131
-0.00054	-0.7575	0.68125	-5.71875	0.146625
-0.00053	-0.75125	0.68125	-5.5625	0.131
-0.00052	-0.75125	0.68125	-5.5625	0.131
-0.00051	-0.745	0.7125	-5.71875	0.146625
-0.0005	-0.75125	0.68125	-5.71875	0.115375
-0.00049	-0.745	0.7125	-5.71875	0.146625
-0.00048	-0.75125	0.7125	-5.71875	0.131
-0.00047	-0.75125	0.7125	-5.71875	0.131
-0.00046	-0.745	0.68125	-5.5625	0.146625
-0.00045	-0.75125	0.7125	-5.5625	0.146625
-0.00044	-0.75125	0.7125	-5.71875	0.146625
-0.00043	-0.745	0.7125	-5.71875	0.131
